Id,SalePrice
2534,173718.136844867
2535,123535.366214079
2536,172150.523106219
2537,203489.780949109
2538,220905.605019252
2539,155310.77860523
2540,170643.048926729
2541,172150.523106219
2542,197372.292743527
2543,156581.250486223
2544,172150.523106219
2545,139428.279638847
2546,138523.237331841
2547,202661.799885527
2548,119133.474839391
2549,168072.838803128
2550,187120.710459487
2551,169064.895245635
2552,172150.523106219
2553,243948.182932033
2554,147794.444240555
2555,186828.017700371
2556,106607.234983671
2557,165788.143476916
2558,136396.992378317
2559,150535.845829935
2560,148242.611015749
2561,136614.258718558
2562,146692.544088614
2563,154339.657086351
2564,157719.620274758
2565,148198.729452353
2566,180386.466256999
2567,169195.503316162
2568,152476.050532953
2569,149257.456152145
2570,132833.707979897
2571,172150.523106219
2572,165019.368581485
2573,246233.318697893
2574,152412.831414587
2575,154674.914122948
2576,114218.674040956
2577,97542.9838967498
2578,129743.554295291
2579,167617.668492366
2580,172150.523106219
2581,178158.052841105
2582,118860.133750079
2583,154838.988971985
2584,147510.930675869
2585,247038.057955696
2586,182435.839475825
2587,184152.061326113
2588,120409.724906681
2589,228886.906875191
2590,187024.925779234
2591,172150.523106219
2592,157798.521958282
2593,218513.460900251
2594,143894.959088642
2595,172150.523106219
2596,96263.3259561947
2597,172150.523106219
2598,150737.8162094
2599,198250.465124162
2600,172150.523106219
2601,172150.523106219
2602,185745.806422163
2603,160637.121585536
2604,283397.035434667
2605,149396.938463994
2606,177008.20344869
2607,185955.4700069
2608,180500.482097615
2609,211592.620929942
2610,168968.017821726
2611,172150.523106219
2612,133455.810127067
2613,158208.819101839
2614,172150.523106219
2615,172739.161003867
2616,105508.817228081
2617,144434.920123244
2618,162937.246525691
2619,121510.556864957
2620,172150.523106219
2621,198031.028713272
2622,219910.960388889
2623,172150.523106219
2624,128907.267668265
2625,177481.885361524
2626,194506.270618029
2627,161283.783835886
2628,186173.512850267
2629,186157.574152499
2630,135324.318601041
2631,126094.989243988
2632,201520.053192322
2633,172150.523106219
2634,166012.323452647
2635,173766.914086374
2636,123211.801260948
2637,174525.998459558
2638,115682.174167282
2639,252609.074602787
2640,150097.174655832
2641,147399.570229489
2642,163042.415021527
2643,172150.523106219
2644,214231.601418893
2645,169675.053171803
2646,153124.919841954
2647,172150.523106219
2648,146079.107531015
2649,129602.211108622
2650,123100.010041847
2651,130004.622106444
2652,163841.095586483
2653,231380.396023857
2654,99738.1132029342
2655,172150.523106219
2656,172150.523106219
2657,180996.806803287
2658,173889.583574962
2659,172150.523106219
2660,107793.283710093
2661,187911.285243285
2662,220319.001864489
2663,195298.38771152
2664,193810.5651471
2665,163017.607273458
2666,130203.199248193
2667,162342.752948362
2668,166347.23662773
2669,132352.266801231
2670,253564.283481094
2671,138308.034595002
2672,172150.523106219
2673,185933.696190184
2674,294000.412160552
2675,226715.305920048
2676,169094.657198602
2677,196164.425606926
2678,230792.908798421
2679,157719.875077481
2680,152714.614664668
2681,166160.177020226
2682,192915.615386667
2683,151843.740419571
2684,235196.237958457
2685,162059.859399034
2686,172150.523106219
2687,172150.523106219
2688,172150.523106219
2689,173338.703718324
2690,172413.462194038
2691,255388.945318084
2692,127094.997634271
2693,172150.523106219
2694,173943.134681617
2695,198400.384669434
2696,147891.143658085
2697,169943.67917073
2698,178874.58244285
2699,184460.882701642
2700,157338.250682417
2701,172150.523106219
2702,200752.630883369
2703,170209.983536178
2704,172150.523106219
2705,154351.252611212
2706,176772.751427766
2707,155040.883039791
2708,163193.713365715
2709,172150.523106219
2710,228223.069707736
2711,172150.523106219
2712,126014.410302691
2713,260238.935633464
2714,273086.612928198
2715,140910.862145864
2716,198217.775260349
2717,224377.397152225
2718,202295.340460715
2719,145623.410560707
2720,172150.523106219
2721,124674.744065886
2722,153229.282951189
2723,122800.788421826
2724,166637.458005255
2725,197834.696108154
2726,172150.523106219
2727,172150.523106219
2728,173946.376577446
2729,124466.128208981
2730,156168.215876535
2731,157000.537247102
2732,192668.241891442
2733,172150.523106219
2734,106317.292851861
2735,216099.819882455
2736,228454.784773661
2737,139203.513232485
2738,187067.793780989
2739,176443.561146804
2740,156711.784323087
2741,238201.806332642
2742,197611.00308332
2743,150662.799880706
2744,143614.935808715
2745,172150.523106219
2746,143624.350912786
2747,136668.479101322
2748,127546.540579089
2749,223769.221637511
2750,172150.523106219
2751,151653.371232476
2752,179460.130491162
2753,159357.91546945
2754,202476.702046863
2755,172150.523106219
2756,141955.881005616
2757,135747.066480986
2758,172150.523106219
2759,158323.597797699
2760,178802.299775239
2761,188573.164940336
2762,172150.523106219
2763,133299.075470176
2764,172150.523106219
2765,172150.523106219
2766,219412.906027653
2767,156152.642217298
2768,126380.991146713
2769,148580.887912459
2770,156522.318914653
2771,161548.525044862
2772,211364.516848338
2773,172150.523106219
2774,145359.373091907
2775,141383.71405022
2776,172150.523106219
2777,120834.967204781
2778,172150.523106219
2779,150692.895229014
2780,175553.992775005
2781,196607.988643973
2782,172150.523106219
2783,277620.26427742
2784,141016.225597865
2785,140255.142959445
2786,172150.523106219
2787,172150.523106219
2788,172150.523106219
2789,157739.925994596
2790,172150.523106219
2791,173472.398064731
2792,212173.233428412
2793,211020.987420112
2794,172150.523106219
2795,154347.533252757
2796,224183.25713729
2797,141581.639329968
2798,179364.296593754
2799,172150.523106219
2800,155958.535963484
2801,155397.65340953
2802,221395.569396643
2803,157902.244065973
2804,149918.362477956
2805,164000.235880141
2806,159019.302948927
2807,159200.604825585
2808,84948.7729514365
2809,175833.386647017
2810,164696.48706963
2811,210057.510241427
2812,157933.145232911
2813,169886.928005262
2814,250505.968938291
2815,259509.367807928
2816,226134.276537448
2817,170924.045582112
2818,198661.262540952
2819,198149.35056385
2820,175096.734632038
2821,162056.025448261
2822,192113.373829471
2823,121544.47274543
2824,174207.130631543
2825,168522.128997368
2826,105103.503430543
2827,172150.523106219
2828,129985.335512318
2829,135832.356264777
2830,157860.088511164
2831,172150.523106219
2832,224286.33010345
2833,186646.34626519
2834,206012.856323155
2835,185251.486815974
2836,119791.244925371
2837,160970.132863942
2838,172150.523106219
2839,192854.151289401
2840,189556.612484901
2841,172150.523106219
2842,165871.520574514
2843,176811.251701436
2844,146937.231790847
2845,216371.221672931
2846,184740.780049245
2847,172150.523106219
2848,172150.523106219
2849,175879.593159555
2850,157119.28920326
2851,155045.271660313
2852,111995.77598604
2853,172150.523106219
2854,123536.146518799
2855,181722.659664158
2856,160121.858388195
2857,172150.523106219
2858,177931.8983742
2859,144673.933129993
2860,172150.523106219
2861,162823.546178897
2862,144076.089628186
2863,181863.659825361
2864,199575.194203761
2865,172600.77014835
2866,217536.444154488
2867,215058.928221303
2868,146543.683289238
2869,172150.523106219
2870,187460.889427507
2871,172150.523106219
2872,158448.081787668
2873,197215.548252749
2874,197023.318692696
2875,177609.138456729
2876,172150.523106219
2877,211412.845669954
2878,172150.523106219
2879,165663.531976922
2880,159509.153552682
2881,135637.524726233
2882,172150.523106219
2883,132138.150463637
2884,180700.354360671
2885,123641.291812998
2886,192678.54374346
2887,150292.275620547
2888,172150.523106219
2889,188485.362270383
2890,177047.181767399
2891,172150.523106219
2892,138292.750126639
2893,172150.523106219
2894,195125.759918238
2895,131720.191906214
2896,172150.523106219
2897,160601.448291407
2898,170854.837586393
2899,187615.815586909
2900,210399.181191017
2901,213260.797728448
2902,206145.953416932
2903,160297.784995894
2904,186666.461328567
2905,113631.198921299
2906,172150.523106219
2907,197138.100699606
2908,103217.5183639
2909,206341.687462994
2910,194183.358634071
2911,135297.576939107
2912,193873.553373847
2913,112520.559702642
2914,145136.234986669
2915,172150.523106219
2916,159685.216612773
2917,198912.456494496
2918,195599.237371288
2919,135972.418043786
2920,129547.072642851
2921,221749.632487366
2922,91262.0639113009
2923,186185.690976734
2924,155017.094713731
2925,172150.523106219
2926,179701.941727324
2927,214453.513993814
2928,174031.622776649
2929,218838.462780196
2930,130980.562184939
2931,172150.523106219
2932,156278.254273901
2933,191606.460257667
2934,161730.564370819
2935,172150.523106219
2936,221902.395659219
2937,176285.572878188
2938,187902.671587775
2939,165188.027768519
2940,172150.523106219
2941,203474.67441749
2942,211960.44314776
2943,157300.962879861
2944,187102.368624128
2945,163705.36255174
2946,224690.987527299
2947,173256.208533278
2948,172150.523106219
2949,196525.235054257
2950,172150.523106219
2951,112719.713233753
2952,182628.922899461
2953,136024.674420909
2954,187672.56862795
2955,184811.182670494
2956,172150.523106219
2957,172150.523106219
2958,172680.113096834
2959,135162.64632112
2960,170738.165226154
2961,169359.056134789
2962,170137.2865012
2963,172150.523106219
2964,195108.972322526
2965,125394.292596344
2966,100499.873537667
2967,222480.871654128
2968,176572.777324419
2969,113674.795443521
2970,172150.523106219
2971,168150.857840457
2972,216946.973369556
2973,132172.976434888
2974,172150.523106219
2975,124715.830974397
2976,145312.139756885
2977,154749.392366264
2978,142658.757190567
2979,156331.092151002
2980,172150.523106219
2981,172150.523106219
2982,172150.523106219
2983,160062.459273288
2984,161282.097866307
2985,175499.722890241
2986,213182.995385191
2987,114648.729874543
2988,172150.523106219
2989,143179.600829255
2990,183107.166469963
2991,152400.145768001
2992,172150.523106219
2993,188477.680064745
2994,170969.410896192
2995,166616.897933083
2996,212082.231654705
2997,175109.70777954
2998,172150.523106219
2999,154141.752120569
3000,160017.929406524
3001,146139.461625739
3002,194043.209354673
3003,148718.218389472
3004,157174.519050599
3005,157027.017769639
3006,172150.523106219
3007,163156.739777676
3008,189128.887367699
3009,120678.693533076
3010,192018.029226313
3011,211093.270636989
3012,176468.677893128
3013,216386.748608533
3014,173092.927650695
3015,103280.021935838
3016,167476.27540055
3017,178483.744295109
3018,142286.422199606
3019,197776.043483803
3020,115350.167392262
3021,198027.577238756
3022,130735.700324253
3023,207289.400265423
3024,196846.399022919
3025,201570.034608812
3026,172150.523106219
3027,202605.247818739
3028,144683.090407574
3029,172150.523106219
3030,182835.636841165
3031,209489.938491375
3032,172150.523106219
3033,192963.261080157
3034,206297.543735132
3035,172150.523106219
3036,180557.265238791
3037,172150.523106219
3038,167350.394204564
3039,136964.005584567
3040,170598.853058643
3041,205624.880360839
3042,206768.566616316
3043,156145.310068894
3044,127037.122441134
3045,200569.6526156
3046,223630.710793476
3047,156230.715866804
3048,211894.091857358
3049,211192.324932107
3050,135377.726166806
3051,193188.725941371
3052,205634.768169981
3053,176416.685773216
3054,129078.122378739
3055,218997.586433487
3056,188591.828899781
3057,263715.985391699
3058,128980.843347384
3059,178013.506053897
3060,133783.014081999
3061,135826.473055676
3062,157024.566946875
3063,203751.674556554
3064,234283.833913936
3065,153221.467100184
3066,199901.448100954
3067,172150.523106219
3068,166328.427447753
3069,127960.172529109
3070,140254.441369925
3071,182891.424607835
3072,98255.9448778552
3073,186873.583178335
3074,127251.9431695
3075,161813.376469177
3076,141838.861545016
3077,172150.523106219
3078,179308.083018733
3079,139439.296211807
3080,222677.123217253
3081,172150.523106219
3082,205101.165759829
3083,144840.120641811
3084,152571.3667332
3085,174685.379246289
3086,146407.230107527
3087,172150.523106219
3088,164896.181388584
3089,165886.756564994
3090,174501.757734256
3091,251430.973186451
3092,187905.479753963
3093,157569.509866899
3094,172150.523106219
3095,207889.356388064
3096,221321.117657947
3097,228423.889648813
3098,172692.005627131
3099,208919.187178789
3100,162023.255029958
3101,137342.500716233
3102,141518.509216907
3103,145862.256218718
3104,145159.226529687
3105,224564.469751193
3106,106434.822840165
3107,159513.444874719
3108,154234.554323179
3109,251102.293644572
3110,146451.317034706
3111,168666.599285983
3112,141051.804861458
3113,167015.110086493
3114,111405.016287805
3115,147367.45889218
3116,157445.389140157
3117,109967.32925456
3118,126452.405767291
3119,172150.523106219
3120,137576.338015411
3121,130288.205697736
3122,212010.077544817
3123,158047.772825473
3124,251444.312118135
3125,117104.500472507
3126,183804.535695863
3127,169063.018109934
3128,162620.885692793
3129,149762.126308273
3130,195566.181659176
3131,143890.147696151
3132,172150.523106219
3133,241133.370797093
3134,168001.358437678
3135,114228.099505696
3136,166930.140358068
3137,136770.747911693
3138,172150.523106219
3139,123227.97518719
3140,126972.688084837
3141,173763.70572113
3142,190164.706155279
3143,172150.523106219
3144,155149.319434596
3145,205578.074459947
3146,146197.878565996
3147,172150.523106219
3148,172150.523106219
3149,137006.706943056
3150,162158.866879798
3151,135455.939909854
3152,177039.156958983
3153,172150.523106219
3154,165908.538808386
3155,172150.523106219
3156,181430.583422527
3157,127461.454123917
3158,117432.486816724
3159,220359.649471401
3160,182599.521404322
3161,186930.185147793
3162,178991.200563973
3163,172150.523106219
3164,214479.557901692
3165,197524.023863716
3166,215187.247917006
3167,246538.016374657
3168,172150.523106219
3169,140468.85420016
3170,175184.823594369
3171,158887.538683217
3172,205203.919145171
3173,135992.663585382
3174,216673.483430863
3175,172150.523106219
3176,184574.255589332
3177,154923.216835785
3178,166398.71125308
3179,172150.523106219
3180,172115.860844019
3181,162588.88284072
3182,210611.318866884
3183,172150.523106219
3184,153181.717705274
3185,117065.538587163
3186,153241.696238371
3187,177968.985365154
3188,172150.523106219
3189,173970.885697929
3190,164959.308319644
3191,178368.341149548
3192,122414.024971994
3193,176835.024002401
3194,223843.855469326
3195,172150.523106219
3196,189698.323190155
3197,190758.901550656
3198,105199.595057
3199,146613.023260676
3200,187167.174281755
3201,268003.014849691
3202,147650.511889388
3203,207056.269188907
3204,112514.234190793
3205,177322.398591091
3206,119900.233529982
3207,180537.913569735
3208,193866.030210088
3209,185248.593803688
3210,205789.091786138
3211,193909.35211755
3212,124088.123245763
3213,189280.870706543
3214,146491.957319199
3215,151100.248545723
3216,252169.023792817
3217,172150.523106219
3218,139969.874951469
3219,143371.402540972
3220,172150.523106219
3221,172150.523106219
3222,172150.523106219
3223,185497.529840946
3224,184258.122625645
3225,211254.586365362
3226,172150.523106219
3227,189430.293301556
3228,172150.523106219
3229,191182.989859909
3230,171856.131865649
3231,172150.523106219
3232,156225.700774637
3233,182099.589370237
3234,214422.716204572
3235,172150.523106219
3236,128611.454176496
3237,171575.369917379
3238,126475.594693229
3239,126581.846898331
3240,238201.757390637
3241,194849.939378893
3242,141413.072141329
3243,172150.523106219
3244,165712.906106262
3245,152027.216899778
3246,173078.674036335
3247,172150.523106219
3248,69644.380332083
3249,147102.228639757
3250,172150.523106219
3251,304892.826937075
3252,172150.523106219
3253,189014.933332514
3254,190278.286775321
3255,151844.552123339
3256,172150.523106219
3257,156464.931348372
3258,172150.523106219
3259,172150.523106219
3260,191897.423271161
3261,156631.573247596
3262,157681.09589013
3263,246368.447632534
3264,172150.523106219
3265,142774.309369864
3266,166457.935258115
3267,163264.492203095
3268,172150.523106219
3269,179209.014157469
3270,172150.523106219
3271,207728.832089508
3272,158070.701532021
3273,136620.248180287
3274,208235.073794914
3275,167920.64146171
3276,172150.523106219
3277,158352.604124375
3278,127350.814810195
3279,178532.982282554
3280,143396.146830173
3281,172150.523106219
3282,172150.523106219
3283,196438.387321176
3284,119572.508745297
3285,207161.826749753
3286,179061.097046424
3287,172150.523106219
3288,141696.153231116
3289,174707.276799645
3290,168791.513022235
3291,150716.575446061
3292,264647.69909137
3293,172150.523106219
3294,132788.572049985
3295,154869.752077298
3296,128058.93228127
3297,224495.422984297
3298,172150.523106219
3299,172150.523106219
3300,141088.266633414
3301,190225.555069706
3302,145110.46999102
3303,131105.065498007
3304,202612.38801877
3305,206699.311961248
3306,233249.270023845
3307,232551.724813738
3308,149974.8170732
3309,172150.523106219
3310,172150.523106219
3311,134839.774638815
3312,172150.523106219
3313,161425.883870112
3314,242948.299384967
3315,173533.896757063
3316,172150.523106219
3317,172150.523106219
3318,153943.588935021
3319,172150.523106219
3320,172150.523106219
3321,159370.298683805
3322,106991.825579001
3323,179096.07630999
3324,172150.523106219
3325,175826.324056385
3326,134323.922617391
3327,129278.429734011
3328,117954.852566262
3329,139253.074455187
3330,155430.287691947
3331,172150.523106219
3332,170979.324854143
3333,182416.516141138
3334,150540.861333181
3335,234868.934126068
3336,157652.176210063
3337,141859.672749111
3338,206680.752622598
3339,162903.536020801
3340,201347.167227838
3341,155835.40535317
3342,258740.632056679
3343,128882.355006567
3344,150999.588706096
3345,177208.466750505
3346,169956.543027078
3347,140549.473864194
3348,134126.417114149
3349,178483.113422946
3350,172150.523106219
3351,157753.239604453
3352,172150.523106219
3353,290765.966105516
3354,172150.523106219
3355,172150.523106219
3356,146398.792155702
3357,170329.281923158
3358,209886.301189343
3359,120072.400780024
3360,165880.004682491
3361,172648.867467683
3362,155251.880475298
3363,172150.523106219
3364,172150.523106219
3365,172781.09353303
3366,191498.261542025
3367,172150.523106219
3368,175013.435936164
3369,241499.943162327
3370,111672.205643567
3371,209715.844900915
3372,78034.2564666076
3373,192034.273395166
3374,199037.656568144
3375,118404.945433755
3376,172150.523106219
3377,174132.046821546
3378,230964.435496718
3379,197462.084252267
3380,148013.175983568
3381,154212.357758532
3382,174410.441601702
3383,166302.836457752
3384,231524.834860108
3385,139441.324924317
3386,140035.414541577
3387,153909.579805966
3388,172150.523106219
3389,172150.523106219
3390,172150.523106219
3391,191263.364092254
3392,132751.399755923
3393,177172.030978085
3394,172150.523106219
3395,171073.039645581
3396,172150.523106219
3397,172150.523106219
3398,193618.514379527
3399,210906.829375182
3400,172150.523106219
3401,172150.523106219
3402,211528.121993559
3403,189419.743356345
3404,207767.458699009
3405,185003.943757986
3406,107562.544252592
3407,172150.523106219
3408,172150.523106219
3409,139009.94833176
3410,158694.079113582
3411,161066.85764511
3412,129465.045895227
3413,124550.072280952
3414,151327.771168022
3415,123640.844493812
3416,122445.513084918
3417,158452.968290005
3418,184913.472202503
3419,196680.874480491
3420,172150.523106219
3421,147814.196520319
3422,155478.557428252
3423,163906.278568483
3424,172150.523106219
3425,123988.511043278
3426,172150.523106219
3427,176254.718774446
3428,172150.523106219
3429,166480.302643442
3430,180728.926717021
3431,169952.277794477
3432,168896.50267467
3433,162940.662415605
3434,215866.177787483
3435,148357.852968798
3436,187265.143758405
3437,188004.684247768
3438,114516.241861129
3439,129532.103966994
3440,182179.15580763
3441,132849.705816327
3442,207897.04036511
3443,128791.659922861
3444,94165.3819947469
3445,177160.19900868
3446,200702.634821215
3447,172150.523106219
3448,172150.523106219
3449,172150.523106219
3450,194552.051329317
3451,172290.763243404
3452,172150.523106219
3453,181148.978091548
3454,128705.164231727
3455,172150.523106219
3456,136434.97090433
3457,163322.903953297
3458,196777.416165707
3459,198936.853942889
3460,162943.922948694
3461,139075.49851646
3462,178783.821861526
3463,172150.523106219
3464,152364.041145421
3465,121170.177829577
3466,164126.79615529
3467,169273.861400444
3468,169001.369912683
3469,192296.874715245
3470,158038.237865616
3471,150358.333900794
3472,172150.523106219
3473,162672.007888749
3474,203735.55346695
3475,172150.523106219
3476,167151.938122682
3477,182103.552566378
3478,183371.213862976
3479,152119.3505809
3480,171670.977382518
3481,153787.272500364
3482,172150.523106219
3483,157205.403189583
3484,172150.523106219
3485,172150.523106219
3486,210046.449893974
3487,137435.320879173
3488,198992.718033097
3489,209781.576990616
3490,161901.354447946
3491,226724.549624415
3492,172150.523106219
3493,129417.606185682
3494,172150.523106219
3495,133829.441454529
3496,138682.757791952
3497,188609.604562343
3498,181091.019614355
3499,172150.523106219
3500,172150.523106219
3501,172150.523106219
3502,172150.523106219
3503,133662.311412932
3504,115354.897695056
3505,137675.301614234
3506,182413.023384247
3507,304125.307078728
3508,156124.340408553
3509,200999.939902658
3510,128612.191464982
3511,73037.525559633
3512,235579.269044973
3513,207959.331650599
3514,134289.749509223
3515,153816.215464986
3516,125612.684427104
3517,187396.702730692
3518,171480.39087242
3519,144363.094809741
3520,164393.501908463
3521,162295.737620172
3522,172150.523106219
3523,174552.587363991
3524,172324.326979676
3525,153358.511044584
3526,172150.523106219
3527,184028.944327468
3528,162204.725813153
3529,151456.038407424
3530,200651.822302779
3531,132686.666792161
3532,172150.523106219
3533,149049.362114728
3534,203003.638511682
3535,154266.248363725
3536,172150.523106219
3537,199237.139323233
3538,201124.262665137
3539,180039.59613667
3540,280595.541565831
3541,194929.146683602
3542,175158.134394017
3543,189657.450759438
3544,153754.23224289
3545,161144.421394153
3546,131100.744027061
3547,149981.043278684
3548,201640.500881925
3549,147928.753278418
3550,195598.210845267
3551,137581.30912414
3552,205664.327270319
3553,115135.450060641
3554,185130.201694534
3555,240991.336363486
3556,161049.915457391
3557,139241.195039557
3558,197246.48158411
3559,140343.828407294
3560,164272.590160492
3561,177371.141855031
3562,130062.747438491
3563,149423.785558504
3564,206216.363828673
3565,172150.523106219
3566,119910.100593779
3567,172150.523106219
3568,157874.75914931
3569,206696.382523925
3570,172150.523106219
3571,187967.768989564
3572,164163.661501975
3573,193042.71640119
3574,172150.523106219
3575,129170.791702429
3576,193691.55196121
3577,149434.589341498
3578,189292.486044975
3579,104724.230762306
3580,102451.155808387
3581,148105.105086768
3582,159854.988889733
3583,167223.398796505
3584,174733.019281699
3585,179869.965550638
3586,167883.165945973
3587,162862.807905624
3588,193248.552637408
3589,162115.02873853
3590,211271.913272383
3591,172150.523106219
3592,135424.544246704
3593,193838.680935447
3594,176971.537418668
3595,201484.220870584
3596,159640.817400003
3597,170766.808466278
3598,172150.523106219
3599,191806.214375847
3600,140024.90744725
3601,157585.886497353
3602,151300.375282117
3603,242093.417357101
3604,129035.331735425
3605,140968.161316168
3606,122337.204055398
3607,149638.756973172
3608,138797.779907601
3609,222235.94057745
3610,172150.523106219
3611,172150.523106219
3612,181573.403380605
3613,155158.051921322
3614,162452.139516034
3615,164183.62873911
3616,230742.123300791
3617,172150.523106219
3618,210265.148137852
3619,169060.593182915
3620,172150.523106219
3621,188010.820412356
3622,157705.338180576
3623,125201.786016283
3624,172150.523106219
3625,172150.523106219
3626,182052.477268869
3627,201642.650602184
3628,169313.122852667
3629,191924.855997912
3630,109454.674350124
3631,275969.481531353
3632,172150.523106219
3633,185259.199763751
3634,221747.034094136
3635,172150.523106219
3636,162339.62529308
3637,178015.865328454
3638,202815.89937683
3639,346668.969247966
3640,203740.657755138
3641,199329.850741918
3642,123331.857566833
3643,132281.514755696
3644,113545.459585854
3645,130522.597775695
3646,181624.969745644
3647,172150.523106219
3648,150324.888759576
3649,178914.366624755
3650,135175.713963794
3651,195976.841183161
3652,141050.125642615
3653,187338.725460612
3654,97347.6382965099
3655,172900.724341983
3656,160925.992520546
3657,195505.706848479
3658,181997.372887107
3659,172715.116676421
3660,159764.52956943
3661,159042.171015843
3662,147806.596679252
3663,258249.761312357
3664,99888.5861578817
3665,193312.24439478
3666,254022.848635278
3667,215744.533144501
3668,133245.719100174
3669,201737.820097765
3670,219112.155176547
3671,190624.840015719
3672,252342.564147028
3673,148284.515910753
3674,172150.523106219
3675,192720.465548262
3676,172150.523106219
3677,172150.523106219
3678,184929.29817469
3679,178304.95847974
3680,138710.957475962
3681,289397.977527197
3682,164609.687168374
3683,143600.227307738
3684,113680.479128938
3685,162328.229868063
3686,172150.523106219
3687,226187.798784143
3688,96517.4859326163
3689,172150.523106219
3690,172150.523106219
3691,165605.293105786
3692,194686.795702727
3693,178233.653719414
3694,142447.301986843
3695,178035.006128714
3696,217038.17071112
3697,247126.232957091
3698,145971.723124764
3699,59846.2260631002
3700,172150.523106219
3701,110850.341394678
3702,244828.320073276
3703,160735.424404676
3704,156754.534577301
3705,146906.816489236
3706,163426.926613326
3707,195724.19779057
3708,146196.5586822
3709,172150.523106219
3710,172150.523106219
3711,159249.053833836
3712,172150.523106219
3713,172150.523106219
3714,172150.523106219
3715,144001.305126384
3716,168270.841645713
3717,187145.41571205
3718,276368.839046952
3719,187907.389025655
3720,171436.535079172
3721,114989.215219347
3722,177057.148845415
3723,169177.051036948
3724,177236.540982656
3725,174637.212494451
3726,225687.12431853
3727,193551.699660737
3728,216834.60441806
3729,125055.80404595
3730,100099.104579634
3731,202049.058604505
3732,161272.710683472
3733,135897.580517612
3734,137634.890420659
3735,169074.886452157
3736,195964.939494722
3737,178286.772515204
3738,178699.121212591
3739,172150.523106219
3740,164494.03913488
3741,248464.483934142
3742,170139.550609383
3743,141038.950374653
3744,185770.41201593
3745,125980.870223533
3746,247112.022491642
3747,161543.910188381
3748,196071.080328508
3749,154414.768269191
3750,109251.182586066
3751,154197.248446986
3752,172150.523106219
3753,161383.825888672
3754,185937.385386908
3755,150805.67605806
3756,136498.245521015
3757,213743.198112647
3758,137164.876782904
3759,210305.830875271
3760,117016.648275679
3761,158059.468728443
3762,159051.899392837
3763,125781.05059172
3764,172150.523106219
3765,211914.447251416
3766,212120.522906547
3767,197685.853588722
3768,125769.277310713
3769,119425.622902861
3770,204754.949131625
3771,188735.197880537
3772,187606.940332056
3773,172150.523106219
3774,152659.863178515
3775,172150.523106219
3776,149176.863001661
3777,172150.523106219
3778,195677.232980936
3779,191686.006754097
3780,120849.273263633
3781,156910.711264921
3782,136504.296169515
3783,140580.659111109
3784,146823.097297642
3785,172150.523106219
3786,132124.932231645
3787,187415.655691287
3788,229944.304611633
3789,142747.351928453
3790,184673.441603221
3791,222807.533623343
3792,180822.966440217
3793,172150.523106219
3794,107429.318258147
3795,151334.309543369
3796,172150.523106219
3797,188753.056944105
3798,172150.523106219
3799,172150.523106219
3800,126172.225602501
3801,123208.176480175
3802,172150.523106219
3803,155562.461918861
3804,189670.149379791
3805,200666.81437951
3806,170555.048751943
3807,198108.461518453
3808,219247.901625364
3809,170713.309851686
3810,169120.242723821
3811,194019.162564716
3812,141188.515455265
3813,95204.8152122442
3814,172150.523106219
3815,172150.523106219
3816,188455.787952815
3817,178986.158092622
3818,131573.20720113
3819,175722.881490325
3820,102148.521985928
3821,129652.86295828
3822,220910.5241891
3823,179167.768815666
3824,173256.845236639
3825,172347.748092505
3826,159122.820674869
3827,123455.20371907
3828,167555.553483499
3829,138388.044386712
3830,134649.186891138
3831,187465.040705369
3832,154426.24703603
3833,172150.523106219
3834,192300.688952573
3835,172150.523106219
3836,117114.943554196
3837,207758.110342539
3838,197419.507153408
3839,208402.361819313
3840,166854.879582591
3841,194400.404063652
3842,172150.523106219
3843,220187.55247612
3844,248423.50998241
3845,225802.104123512
3846,185418.957308801
3847,197393.40538375
3848,149702.59811916
3849,197760.307555116
3850,156201.596339421
3851,179502.174229006
3852,136436.669766409
3853,172150.523106219
3854,124855.620565751
3855,165175.082756917
3856,172150.523106219
3857,227598.756423391
3858,139076.548961345
3859,204656.411031561
3860,142272.00474731
3861,164033.894018491
3862,238103.692455005
3863,172150.523106219
3864,220572.329676055
3865,160625.438709193
3866,169098.773452635
3867,148726.224143196
3868,122182.80531351
3869,207706.064267655
3870,132242.801668413
3871,239292.751877792
3872,199457.801823984
3873,172150.523106219
3874,172150.523106219
3875,196629.850221865
3876,173063.53752895
3877,177614.419311241
3878,177755.01522801
3879,141434.587384889
3880,175107.151335693
3881,193570.797294397
3882,194654.077999495
3883,231084.895735298
3884,148567.293098022
3885,177712.726960842
3886,162060.971792799
3887,190538.036839552
3888,168155.211475909
3889,163050.539198763
3890,157353.477393258
3891,154489.94292156
3892,178107.13720836
3893,141098.34499558
3894,197830.8219815
3895,172150.523106219
3896,194635.695485436
3897,250445.555411939
3898,150531.411172913
3899,146630.263918356
3900,172150.523106219
3901,182311.090405882
3902,152643.611043091
3903,174726.460069964
3904,154227.440659868
3905,242445.242963431
3906,169974.785610409
3907,172150.523106219
3908,176040.234709059
3909,123083.821434444
3910,155745.536215373
3911,227798.122651889
3912,171026.08484142
3913,160254.65826229
3914,166374.123124921
3915,169317.485257074
3916,250630.750403676
3917,172150.523106219
3918,128636.141676706
3919,200171.720108699
3920,174669.058272081
3921,172150.523106219
3922,172150.523106219
3923,88309.3136175494
3924,157266.828178734
3925,151836.924823929
3926,148212.49858095
3927,158959.098783573
3928,197432.80451898
3929,162689.383861881
3930,153854.280609931
